timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:38:40.774, 2, 0, 0, 114.86, 700.00
2026/08/31 19:38:40.777, 3, 4449, 18, 132.47, 700.00
2026/08/31 19:38:40.780, 4, 4451, 19, 139.49, 700.00
2026/08/31 19:38:40.782, 5, 5845, 13, 125.55, 700.00
2026/08/31 19:38:40.785, 6, 5563, 20, 136.62, 700.00
2026/08/31 19:38:40.787, 7, 5571, 22, 131.95, 700.00
2026/08/31 19:38:46.218, 0, 0, 0, 74.33, 700.00
2026/08/31 19:38:46.308, 1, 5599, 20, 142.17, 700.00
2026/08/31 19:38:46.337, 2, 0, 0, 75.17, 700.00
2026/08/31 19:38:46.348, 3, 4449, 18, 133.40, 700.00
2026/08/31 19:38:46.350, 4, 4451, 19, 138.43, 700.00
2026/08/31 19:38:46.353, 5, 5845, 19, 131.86, 700.00
2026/08/31 19:38:46.356, 6, 5563, 21, 137.54, 700.00
2026/08/31 19:38:46.359, 7, 5571, 20, 130.13, 700.00
2026/08/31 19:38:51.492, 0, 0, 0, 74.22, 700.00
2026/08/31 19:38:51.497, 1, 5599, 19, 141.83, 700.00
2026/08/31 19:38:51.499, 2, 0, 0, 75.03, 700.00
2026/08/31 19:38:51.502, 3, 4449, 0, 122.38, 700.00
2026/08/31 19:38:51.504, 4, 4451, 19, 137.82, 700.00
2026/08/31 19:38:51.507, 5, 5845, 20, 131.69, 700.00
2026/08/31 19:38:51.509, 6, 5569, 20, 137.15, 700.00
2026/08/31 19:38:51.512, 7, 5571, 20, 130.51, 700.00
2026/08/31 19:38:56.642, 0, 0, 0, 74.15, 700.00
2026/08/31 19:38:56.648, 1, 5935, 21, 154.12, 700.00
2026/08/31 19:38:56.650, 2, 0, 0, 74.89, 700.00
2026/08/31 19:38:56.653, 3, 5577, 19, 131.67, 700.00
2026/08/31 19:38:56.656, 4, 4451, 19, 138.60, 700.00
2026/08/31 19:38:56.658, 5, 5845, 19, 132.28, 700.00
2026/08/31 19:38:56.661, 6, 5569, 25, 137.32, 700.00
2026/08/31 19:38:56.663, 7, 5571, 21, 131.46, 700.00
2026/08/31 19:39:01.793, 0, 0, 0, 74.08, 700.00
2026/08/31 19:39:01.798, 1, 5935, 7, 131.26, 700.00
2026/08/31 19:39:01.801, 2, 0, 0, 74.85, 700.00
2026/08/31 19:39:01.804, 3, 5577, 19, 131.42, 700.00
2026/08/31 19:39:01.806, 4, 4451, 19, 137.92, 700.00
2026/08/31 19:39:01.808, 5, 5845, 19, 132.33, 700.00
2026/08/31 19:39:01.811, 6, 5587, 21, 139.26, 700.00
2026/08/31 19:39:01.813, 7, 5585, 21, 132.25, 700.00
2026/08/31 19:39:06.943, 0, 0, 0, 74.02, 700.00
2026/08/31 19:39:06.948, 1, 5935, 7, 130.59, 700.00
2026/08/31 19:39:06.950, 2, 0, 0, 74.81, 700.00
2026/08/31 19:39:06.954, 3, 5577, 19, 132.93, 700.00
2026/08/31 19:39:06.956, 4, 0, 0, 130.51, 700.00
2026/08/31 19:39:06.959, 5, 5845, 19, 131.14, 700.00
2026/08/31 19:39:06.962, 6, 5587, 21, 139.07, 700.00
2026/08/31 19:39:06.964, 7, 5833, 7, 119.56, 700.00
2026/08/31 19:39:12.096, 0, 0, 0, 73.93, 700.00
2026/08/31 19:39:12.100, 1, 5935, 19, 137.84, 700.00
2026/08/31 19:39:12.102, 2, 0, 0, 75.01, 700.00
2026/08/31 19:39:12.105, 3, 5577, 19, 132.86, 700.00
2026/08/31 19:39:12.108, 4, 0, 0, 81.73, 700.00
2026/08/31 19:39:12.113, 5, 5845, 19, 132.75, 700.00
2026/08/31 19:39:12.115, 6, 5589, 2, 133.61, 700.00
2026/08/31 19:39:12.117, 7, 5833, 19, 125.60, 700.00
2026/08/31 19:39:17.260, 0, 0, 0, 73.90, 700.00
2026/08/31 19:39:17.265, 1, 5935, 19, 137.25, 700.00
2026/08/31 19:39:17.267, 2, 0, 0, 75.03, 700.00
2026/08/31 19:39:17.270, 3, 0, 0, 76.29, 700.00
2026/08/31 19:39:17.273, 4, 0, 0, 81.47, 700.00
2026/08/31 19:39:17.277, 5, 5845, 19, 131.00, 700.00
2026/08/31 19:39:17.279, 6, 5931, 19, 130.95, 700.00
2026/08/31 19:39:17.282, 7, 5833, 19, 128.22, 700.00
2026/08/31 19:39:22.418, 0, 0, 0, 73.86, 700.00
2026/08/31 19:39:22.426, 1, 5935, 19, 137.22, 700.00
2026/08/31 19:39:22.453, 2, 0, 0, 74.94, 700.00
2026/08/31 19:39:22.475, 3, 0, 0, 75.93, 700.00
2026/08/31 19:39:22.480, 4, 0, 0, 81.33, 700.00
