timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 17:04:23.252, 0, 0, 0, 73.10, 700.00
2026/08/31 17:04:23.256, 1, 0, 0, 78.68, 700.00
2026/08/31 17:04:23.261, 2, 0, 0, 74.41, 700.00
2026/08/31 17:04:23.264, 3, 0, 0, 74.57, 700.00
2026/08/31 17:04:23.268, 4, 0, 0, 79.47, 700.00
2026/08/31 17:04:23.271, 5, 0, 0, 75.58, 700.00
2026/08/31 17:04:23.277, 6, 0, 0, 75.32, 700.00
2026/08/31 17:04:23.280, 7, 0, 0, 72.21, 700.00
2026/08/31 17:04:29.916, 0, 4, 0, 73.19, 700.00
2026/08/31 17:04:29.943, 1, 1, 0, 78.71, 700.00
2026/08/31 17:04:30.082, 2, 4, 0, 74.49, 700.00
2026/08/31 17:04:30.238, 3, 1, 0, 74.58, 700.00
2026/08/31 17:04:30.281, 4, 1, 0, 79.45, 700.00
2026/08/31 17:04:30.335, 5, 1, 0, 75.61, 700.00
2026/08/31 17:04:30.545, 6, 1, 0, 75.29, 700.00
2026/08/31 17:04:30.579, 7, 4, 0, 72.27, 700.00
2026/08/31 17:04:36.889, 0, 2609, 0, 116.98, 700.00
2026/08/31 17:04:36.893, 1, 4, 0, 78.66, 700.00
2026/08/31 17:04:36.917, 2, 2609, 0, 117.34, 700.00
2026/08/31 17:04:36.932, 3, 4, 0, 74.53, 700.00
2026/08/31 17:04:36.938, 4, 4, 0, 79.50, 700.00
2026/08/31 17:04:36.943, 5, 22, 0, 75.60, 700.00
2026/08/31 17:04:36.948, 6, 1569, 17, 95.29, 700.00
2026/08/31 17:04:36.953, 7, 2609, 0, 114.44, 700.00
2026/08/31 17:04:42.083, 0, 4447, 9, 122.21, 700.00
2026/08/31 17:04:42.087, 1, 2609, 0, 121.62, 700.00
2026/08/31 17:04:42.089, 2, 4447, 10, 120.45, 700.00
2026/08/31 17:04:42.092, 3, 4063, 22, 118.24, 700.00
2026/08/31 17:04:42.094, 4, 2609, 0, 121.41, 700.00
2026/08/31 17:04:42.096, 5, 4217, 3, 119.63, 700.00
2026/08/31 17:04:42.098, 6, 4217, 0, 117.51, 700.00
2026/08/31 17:04:42.100, 7, 4419, 5, 118.58, 700.00
2026/08/31 17:04:47.236, 0, 4449, 17, 122.56, 700.00
2026/08/31 17:04:47.241, 1, 4299, 17, 122.46, 700.00
2026/08/31 17:04:47.244, 2, 4447, 18, 126.51, 700.00
2026/08/31 17:04:47.248, 3, 4447, 14, 129.34, 700.00
2026/08/31 17:04:47.250, 4, 4217, 12, 122.39, 700.00
2026/08/31 17:04:47.253, 5, 4413, 6, 124.21, 700.00
2026/08/31 17:04:47.255, 6, 4413, 6, 120.63, 700.00
2026/08/31 17:04:47.257, 7, 4419, 18, 119.34, 700.00
2026/08/31 17:04:52.379, 0, 4449, 18, 126.98, 700.00
2026/08/31 17:04:52.383, 1, 4447, 18, 126.99, 700.00
2026/08/31 17:04:52.386, 2, 4447, 18, 127.41, 700.00
2026/08/31 17:04:52.389, 3, 4447, 7, 122.96, 700.00
2026/08/31 17:04:52.392, 4, 4447, 6, 125.50, 700.00
2026/08/31 17:04:52.394, 5, 4413, 19, 129.61, 700.00
2026/08/31 17:04:52.397, 6, 4413, 18, 127.38, 700.00
2026/08/31 17:04:52.399, 7, 4419, 0, 122.10, 700.00
2026/08/31 17:04:57.522, 0, 4449, 7, 121.51, 700.00
2026/08/31 17:04:57.526, 1, 4447, 19, 134.09, 700.00
2026/08/31 17:04:57.529, 2, 4447, 18, 128.00, 700.00
2026/08/31 17:04:57.531, 3, 4449, 18, 127.56, 700.00
2026/08/31 17:04:57.534, 4, 4449, 18, 132.06, 700.00
2026/08/31 17:04:57.537, 5, 4413, 0, 119.50, 700.00
2026/08/31 17:04:57.539, 6, 5563, 19, 129.57, 700.00
2026/08/31 17:04:57.542, 7, 5571, 19, 123.35, 700.00
2026/08/31 17:05:02.669, 0, 4449, 17, 129.39, 700.00
2026/08/31 17:05:02.673, 1, 4447, 0, 123.75, 700.00
2026/08/31 17:05:02.676, 2, 4449, 7, 120.89, 700.00
2026/08/31 17:05:02.678, 3, 4449, 18, 128.13, 700.00
2026/08/31 17:05:02.680, 4, 4449, 16, 131.88, 700.00
2026/08/31 17:05:02.683, 5, 5563, 17, 131.04, 700.00
2026/08/31 17:05:02.687, 6, 5563, 17, 128.33, 700.00
2026/08/31 17:05:02.689, 7, 5571, 19, 126.51, 700.00
2026/08/31 17:05:07.816, 0, 4449, 18, 127.30, 700.00
2026/08/31 17:05:07.819, 1, 5597, 19, 133.89, 700.00
2026/08/31 17:05:07.822, 2, 5577, 19, 122.39, 700.00
2026/08/31 17:05:07.825, 3, 4449, 18, 129.25, 700.00
2026/08/31 17:05:07.827, 4, 4449, 18, 132.78, 700.00
2026/08/31 17:05:07.829, 5, 5563, 20, 134.14, 700.00
