timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 18:05:52.127, 3, 4449, 4, 122.09, 700.00
2026/08/31 18:05:52.131, 4, 4451, 20, 136.04, 700.00
2026/08/31 18:05:52.133, 5, 5603, 19, 130.40, 700.00
2026/08/31 18:05:52.137, 6, 0, 0, 75.75, 700.00
2026/08/31 18:05:52.140, 7, 0, 0, 73.25, 700.00
2026/08/31 18:05:57.312, 0, 0, 0, 73.63, 700.00
2026/08/31 18:05:57.318, 1, 5603, 19, 134.42, 700.00
2026/08/31 18:05:57.320, 2, 0, 0, 74.78, 700.00
2026/08/31 18:05:57.324, 3, 4449, 19, 129.18, 700.00
2026/08/31 18:05:57.328, 4, 4451, 20, 136.12, 700.00
2026/08/31 18:05:57.330, 5, 5603, 19, 131.20, 700.00
2026/08/31 18:05:57.333, 6, 0, 0, 75.67, 700.00
2026/08/31 18:05:57.338, 7, 0, 0, 73.15, 700.00
2026/08/31 18:06:02.517, 0, 0, 0, 73.62, 700.00
2026/08/31 18:06:02.523, 1, 5603, 18, 135.48, 700.00
2026/08/31 18:06:02.526, 2, 0, 0, 74.74, 700.00
2026/08/31 18:06:02.529, 3, 5577, 19, 125.77, 700.00
2026/08/31 18:06:02.533, 4, 4451, 20, 135.21, 700.00
2026/08/31 18:06:02.536, 5, 5603, 19, 130.80, 700.00
2026/08/31 18:06:02.538, 6, 0, 0, 75.56, 700.00
2026/08/31 18:06:02.544, 7, 0, 0, 73.10, 700.00
2026/08/31 18:06:07.761, 0, 0, 0, 73.66, 700.00
2026/08/31 18:06:07.766, 1, 5603, 19, 135.30, 700.00
2026/08/31 18:06:07.770, 2, 0, 0, 74.76, 700.00
2026/08/31 18:06:07.773, 3, 0, 0, 82.21, 700.00
2026/08/31 18:06:07.778, 4, 4451, 20, 135.95, 700.00
2026/08/31 18:06:07.784, 5, 5603, 19, 131.25, 700.00
2026/08/31 18:06:07.789, 6, 0, 0, 75.54, 700.00
2026/08/31 18:06:07.796, 7, 0, 0, 73.07, 700.00
2026/08/31 18:06:13.086, 0, 0, 0, 73.62, 700.00
2026/08/31 18:06:13.096, 1, 5603, 19, 135.54, 700.00
2026/08/31 18:06:13.099, 2, 0, 0, 74.71, 700.00
2026/08/31 18:06:13.104, 3, 0, 0, 75.29, 700.00
2026/08/31 18:06:13.111, 4, 0, 0, 80.94, 700.00
2026/08/31 18:06:13.119, 5, 5603, 19, 130.35, 700.00
2026/08/31 18:06:13.127, 6, 0, 0, 75.50, 700.00
2026/08/31 18:06:13.135, 7, 0, 0, 73.02, 700.00
2026/08/31 18:06:18.352, 0, 0, 0, 73.60, 700.00
2026/08/31 18:06:18.356, 1, 5603, 19, 135.35, 700.00
2026/08/31 18:06:18.360, 2, 0, 0, 74.65, 700.00
2026/08/31 18:06:18.363, 3, 0, 0, 75.21, 700.00
2026/08/31 18:06:18.370, 4, 0, 0, 80.70, 700.00
2026/08/31 18:06:18.376, 5, 5603, 19, 131.10, 700.00
2026/08/31 18:06:18.381, 6, 0, 0, 75.47, 700.00
2026/08/31 18:06:18.387, 7, 0, 0, 73.01, 700.00
2026/08/31 18:06:25.105, 0, 0, 0, 73.52, 700.00
2026/08/31 18:06:25.143, 1, 5603, 19, 134.78, 700.00
2026/08/31 18:06:25.194, 2, 0, 0, 74.65, 700.00
2026/08/31 18:06:25.224, 3, 0, 0, 75.17, 700.00
2026/08/31 18:06:25.229, 4, 0, 0, 80.56, 700.00
2026/08/31 18:06:25.236, 5, 0, 0, 124.81, 700.00
2026/08/31 18:06:25.241, 6, 0, 0, 75.44, 700.00
2026/08/31 18:06:25.249, 7, 0, 0, 72.97, 700.00
2026/08/31 18:06:30.492, 0, 0, 0, 73.58, 700.00
2026/08/31 18:06:30.496, 1, 5603, 19, 135.29, 700.00
2026/08/31 18:06:30.501, 2, 0, 0, 74.60, 700.00
2026/08/31 18:06:30.504, 3, 0, 0, 75.10, 700.00
2026/08/31 18:06:30.508, 4, 0, 0, 80.42, 700.00
2026/08/31 18:06:30.512, 5, 0, 0, 76.19, 700.00
2026/08/31 18:06:30.517, 6, 0, 0, 75.45, 700.00
2026/08/31 18:06:30.523, 7, 0, 0, 73.03, 700.00
2026/08/31 18:06:35.738, 0, 0, 0, 73.54, 700.00
2026/08/31 18:06:35.742, 1, 5603, 19, 134.48, 700.00
2026/08/31 18:06:35.745, 2, 0, 0, 74.61, 700.00
2026/08/31 18:06:35.748, 3, 0, 0, 75.11, 700.00
2026/08/31 18:06:35.753, 4, 0, 0, 80.35, 700.00
2026/08/31 18:06:35.758, 5, 0, 0, 76.13, 700.00
2026/08/31 18:06:35.762, 6, 0, 0, 75.38, 700.00
2026/08/31 18:06:35.767, 7, 0, 0, 73.00, 700.00
