timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/09/01 04:18:25.153, 3, 4449, 19, 130.12, 700.00
2026/09/01 04:18:25.176, 4, 4451, 19, 134.35, 700.00
2026/09/01 04:18:25.226, 5, 5603, 18, 129.97, 700.00
2026/09/01 04:18:25.251, 6, 0, 0, 75.71, 700.00
2026/09/01 04:18:25.271, 7, 0, 0, 72.47, 700.00
2026/09/01 04:18:30.634, 0, 0, 0, 73.48, 700.00
2026/09/01 04:18:30.644, 1, 5603, 19, 135.95, 700.00
2026/09/01 04:18:30.654, 2, 0, 0, 74.68, 700.00
2026/09/01 04:18:30.659, 3, 4449, 0, 119.54, 700.00
2026/09/01 04:18:30.663, 4, 4451, 18, 134.38, 700.00
2026/09/01 04:18:30.666, 5, 5603, 18, 129.84, 700.00
2026/09/01 04:18:30.669, 6, 0, 0, 75.65, 700.00
2026/09/01 04:18:30.675, 7, 0, 0, 72.43, 700.00
2026/09/01 04:18:35.869, 0, 0, 0, 73.42, 700.00
2026/09/01 04:18:35.873, 1, 5603, 19, 135.14, 700.00
2026/09/01 04:18:35.877, 2, 0, 0, 74.64, 700.00
2026/09/01 04:18:35.881, 3, 0, 1, 121.91, 700.00
2026/09/01 04:18:35.883, 4, 4451, 19, 136.00, 700.00
2026/09/01 04:18:35.887, 5, 5603, 18, 130.55, 700.00
2026/09/01 04:18:35.890, 6, 0, 0, 75.62, 700.00
2026/09/01 04:18:35.896, 7, 0, 0, 72.38, 700.00
2026/09/01 04:18:41.091, 0, 0, 0, 73.43, 700.00
2026/09/01 04:18:41.095, 1, 5603, 19, 135.05, 700.00
2026/09/01 04:18:41.098, 2, 0, 0, 74.64, 700.00
2026/09/01 04:18:41.103, 3, 0, 0, 75.12, 700.00
2026/09/01 04:18:41.108, 4, 4451, 19, 134.35, 700.00
2026/09/01 04:18:41.113, 5, 5603, 19, 131.03, 700.00
2026/09/01 04:18:41.116, 6, 0, 0, 75.48, 700.00
2026/09/01 04:18:41.120, 7, 0, 0, 72.31, 700.00
2026/09/01 04:18:46.516, 0, 0, 0, 73.42, 700.00
2026/09/01 04:18:46.530, 1, 5603, 19, 135.22, 700.00
2026/09/01 04:18:46.538, 2, 0, 0, 74.64, 700.00
2026/09/01 04:18:46.547, 3, 0, 0, 75.03, 700.00
2026/09/01 04:18:46.611, 4, 4451, 19, 136.26, 700.00
2026/09/01 04:18:46.621, 5, 5603, 19, 130.65, 700.00
2026/09/01 04:18:46.629, 6, 0, 0, 75.41, 700.00
2026/09/01 04:18:46.639, 7, 0, 0, 72.30, 700.00
2026/09/01 04:18:51.894, 0, 0, 0, 73.40, 700.00
2026/09/01 04:18:51.900, 1, 5603, 19, 134.84, 700.00
2026/09/01 04:18:51.903, 2, 0, 0, 74.61, 700.00
2026/09/01 04:18:51.906, 3, 0, 0, 74.97, 700.00
2026/09/01 04:18:51.910, 4, 0, 0, 80.83, 700.00
2026/09/01 04:18:51.913, 5, 5603, 19, 131.92, 700.00
2026/09/01 04:18:51.919, 6, 0, 0, 75.38, 700.00
2026/09/01 04:18:51.922, 7, 0, 0, 72.24, 700.00
2026/09/01 04:18:57.118, 0, 0, 0, 73.39, 700.00
2026/09/01 04:18:57.121, 1, 5603, 19, 135.85, 700.00
2026/09/01 04:18:57.126, 2, 0, 0, 74.57, 700.00
2026/09/01 04:18:57.129, 3, 0, 0, 74.91, 700.00
