timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 17:09:18.506, 3, 4449, 18, 130.85, 700.00
2026/08/31 17:09:18.508, 4, 4451, 16, 129.01, 700.00
2026/08/31 17:09:18.514, 5, 5825, 19, 129.95, 700.00
2026/08/31 17:09:18.519, 6, 5813, 21, 129.34, 700.00
2026/08/31 17:09:18.523, 7, 0, 0, 72.60, 700.00
2026/08/31 17:09:23.711, 0, 0, 0, 73.27, 700.00
2026/08/31 17:09:23.715, 1, 5825, 7, 126.88, 700.00
2026/08/31 17:09:23.718, 2, 0, 0, 74.60, 700.00
2026/08/31 17:09:23.723, 3, 4449, 18, 128.05, 700.00
2026/08/31 17:09:23.726, 4, 4451, 18, 133.20, 700.00
2026/08/31 17:09:23.731, 5, 5825, 19, 130.22, 700.00
2026/08/31 17:09:23.734, 6, 0, 0, 104.86, 700.00
2026/08/31 17:09:23.739, 7, 0, 0, 72.60, 700.00
2026/08/31 17:09:28.956, 0, 0, 0, 73.28, 700.00
2026/08/31 17:09:28.959, 1, 5825, 16, 132.84, 700.00
2026/08/31 17:09:28.964, 2, 0, 0, 74.55, 700.00
2026/08/31 17:09:28.970, 3, 4449, 0, 125.02, 700.00
2026/08/31 17:09:28.973, 4, 4451, 18, 132.60, 700.00
2026/08/31 17:09:28.977, 5, 5825, 17, 130.21, 700.00
2026/08/31 17:09:28.980, 6, 0, 0, 75.71, 700.00
2026/08/31 17:09:28.983, 7, 0, 0, 72.61, 700.00
2026/08/31 17:09:34.179, 0, 0, 0, 73.23, 700.00
2026/08/31 17:09:34.184, 1, 5825, 19, 133.22, 700.00
2026/08/31 17:09:34.188, 2, 0, 0, 74.54, 700.00
2026/08/31 17:09:34.192, 3, 5569, 0, 121.81, 700.00
2026/08/31 17:09:34.195, 4, 4451, 18, 134.74, 700.00
2026/08/31 17:09:34.199, 5, 5825, 19, 130.15, 700.00
2026/08/31 17:09:34.203, 6, 0, 0, 75.65, 700.00
2026/08/31 17:09:34.209, 7, 0, 0, 72.56, 700.00
2026/08/31 17:09:39.401, 0, 0, 0, 73.29, 700.00
