timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w,power_limit_w
2026/08/31 19:48:22.875, 3, 4449, 19, 128.97, 700.00
2026/08/31 19:48:22.878, 4, 4451, 18, 133.41, 700.00
2026/08/31 19:48:22.881, 5, 5563, 20, 134.05, 700.00
2026/08/31 19:48:22.885, 6, 5563, 20, 133.07, 700.00
2026/08/31 19:48:22.888, 7, 5571, 21, 131.07, 700.00
2026/08/31 19:48:28.044, 0, 0, 0, 73.96, 700.00
2026/08/31 19:48:28.051, 1, 5599, 21, 138.31, 700.00
2026/08/31 19:48:28.054, 2, 5577, 19, 130.98, 700.00
2026/08/31 19:48:28.056, 3, 4449, 0, 118.97, 700.00
2026/08/31 19:48:28.060, 4, 4451, 17, 134.29, 700.00
2026/08/31 19:48:28.062, 5, 5563, 20, 135.93, 700.00
2026/08/31 19:48:28.066, 6, 5569, 20, 133.22, 700.00
2026/08/31 19:48:28.071, 7, 5571, 21, 130.93, 700.00
2026/08/31 19:48:33.239, 0, 0, 0, 73.96, 700.00
2026/08/31 19:48:33.246, 1, 5599, 21, 140.21, 700.00
2026/08/31 19:48:33.249, 2, 5577, 20, 130.17, 700.00
2026/08/31 19:48:33.252, 3, 5577, 18, 129.71, 700.00
2026/08/31 19:48:33.257, 4, 4451, 18, 133.57, 700.00
2026/08/31 19:48:33.260, 5, 5569, 20, 135.34, 700.00
2026/08/31 19:48:33.263, 6, 5569, 21, 134.86, 700.00
2026/08/31 19:48:33.267, 7, 5575, 3, 120.66, 700.00
2026/08/31 19:48:38.465, 0, 0, 0, 73.88, 700.00
2026/08/31 19:48:38.471, 1, 5599, 21, 140.06, 700.00
2026/08/31 19:48:38.473, 2, 5577, 20, 132.48, 700.00
2026/08/31 19:48:38.475, 3, 5577, 19, 131.09, 700.00
2026/08/31 19:48:38.479, 4, 4451, 18, 133.85, 700.00
2026/08/31 19:48:38.485, 5, 5569, 21, 136.40, 700.00
2026/08/31 19:48:38.489, 6, 5587, 21, 135.67, 700.00
2026/08/31 19:48:38.493, 7, 5817, 20, 124.78, 700.00
2026/08/31 19:48:45.210, 0, 0, 0, 73.92, 700.00
2026/08/31 19:48:45.707, 1, 5599, 22, 143.51, 700.00
2026/08/31 19:48:46.208, 2, 0, 0, 74.81, 700.00
